customer_id,age,country_risk,monthly_txn_count,monthly_txn_volume,unusual_txn_flag,product_risk_score,pep_flag,adverse_media_flag,high_risk_jurisdiction,risk_score,risk_class
2319,84,Medium,18,213.56,0,1,0,0,0,0.280866041036151,Medium
2320,21,Low,19,770.97,0,1,0,0,0,0.05565720088040012,Low
2321,75,Low,31,1186.01,0,2,0,0,0,0.12665385865658704,Low
2322,42,Low,18,1445.4,0,2,0,1,0,0.19266551489859143,Low
2323,64,Medium,22,331.19,0,1,0,0,0,0.0,Low
2324,55,Low,24,2666.01,0,1,0,0,0,0.0813825629200104,Low
2325,32,Low,20,1199.13,0,3,0,0,0,0.11397623865376526,Low
2326,80,Low,17,1458.62,0,1,0,0,0,0.0,Low
2327,38,Low,19,1204.82,0,1,0,0,0,0.038308502092858764,Low
2328,74,Low,11,344.56,0,2,0,0,0,0.0,Low
2329,70,Medium,19,465.97,0,1,0,0,0,0.0,Low
2330,63,Low,18,1974.35,0,1,0,0,0,0.0492350961321366,Low
2331,31,Medium,20,2017.73,0,3,0,0,0,0.0,Low
2332,34,Low,24,124.94,0,1,0,0,0,0.11458591726736325,Low
2333,56,Low,20,1368.14,0,1,0,0,0,0.34779542183785356,Medium
2334,26,Low,13,760.2,0,1,0,0,0,0.16491032045961432,Low
2335,23,Medium,27,1146.28,0,1,0,0,0,0.0,Low
2336,40,Low,17,965.96,0,1,1,0,0,0.3524314763623277,Medium
2337,76,Medium,17,954.52,0,1,0,0,0,0.17000242479948735,Low
2338,63,Medium,20,413.02,0,1,0,0,0,0.0,Low
2339,55,Medium,19,1673.05,0,1,0,0,0,0.08376206438087509,Low
2340,31,Low,23,527.68,0,1,0,0,0,0.10769372255162779,Low
2341,79,Low,22,747.6,0,1,0,0,0,0.03931364968482278,Low
2342,52,Medium,20,421.85,0,1,0,0,0,0.02852011415899644,Low
2343,36,Low,13,849.74,0,1,0,0,0,0.15768152245274134,Low
2344,47,Low,18,279.83,0,1,0,0,0,0.25991437290890684,Medium
2345,42,Low,20,549.97,0,1,0,0,0,0.0,Low
2346,57,Low,24,1666.89,0,2,0,0,0,0.18605257390373486,Low
2347,31,Low,17,324.18,0,2,0,1,0,0.0,Low
2348,43,Low,20,1357.86,0,1,0,0,0,0.07263334712691073,Low
2349,39,Low,15,255.91,0,1,0,0,0,0.0,Low
2350,65,Low,26,499.57,0,1,0,0,0,0.0,Low
2351,68,Low,26,506.29,0,1,0,0,0,0.0,Low
2352,20,Low,15,1563.39,0,1,0,0,0,0.2456036690300184,Medium
2353,59,Low,19,2030.53,0,1,0,0,0,0.0,Low
2354,36,Low,24,651.2,0,1,0,0,0,0.0,Low
2355,45,Low,29,277.84,0,3,0,0,0,0.0,Low
2356,62,Low,16,570.89,0,1,0,0,0,0.0,Low
2357,80,Low,13,609.11,0,2,0,0,0,0.04303140008805297,Low
2358,36,Low,16,555.21,0,1,0,0,0,0.01143710277078522,Low
2359,64,Low,13,760.68,0,1,0,0,0,0.0,Low
2360,31,Medium,22,422.01,0,1,0,0,0,0.20696567525713108,Medium
2361,55,Low,23,292.84,0,3,0,0,0,0.20227995176622202,Medium
2362,70,Low,14,142.42,0,1,0,0,0,0.0,Low
2363,78,Low,23,1516.04,0,1,0,0,0,0.0,Low
2364,53,Low,18,959.98,0,1,0,0,0,0.07047598835274076,Low
2365,57,Low,21,1272.25,0,2,0,0,0,0.0,Low
2366,47,Low,17,1155.23,0,1,0,0,0,0.0,Low
2367,26,Low,24,801.59,0,1,0,0,0,0.0,Low
2368,81,Low,22,759.23,0,3,0,1,0,0.04884408686662983,Low
2369,50,Low,21,2626.31,0,1,0,0,0,0.0,Low
2370,69,Medium,17,561.5,0,1,0,0,0,0.019636282566676516,Low
2371,31,Low,26,864.83,0,1,0,0,0,0.02970013564558161,Low
2372,70,Low,21,602.89,0,2,0,0,0,0.0,Low
2373,76,Low,19,364.28,0,1,0,0,0,0.0,Low
2374,58,Low,24,3380.38,0,1,0,0,0,0.0,Low
2375,25,Medium,19,1232.0,0,2,0,0,0,0.14833274193428883,Low
2376,19,Low,21,491.99,0,1,0,0,0,0.3187785196784257,Medium
2377,58,Low,26,407.38,0,3,0,0,0,0.06452701614091264,Low
2378,72,Medium,19,1355.62,0,1,0,0,0,0.0,Low
2379,33,Low,19,1755.39,0,1,0,0,0,0.08523804698300902,Low
2380,79,Low,21,320.21,0,1,0,0,0,0.17782809533200736,Low
2381,65,High,25,735.39,0,2,0,0,1,0.3026148479030675,Medium
2382,47,Low,19,861.52,0,1,0,0,0,0.1319607741927961,Low
2383,29,Low,27,866.5,0,1,0,0,0,0.16072365869903316,Low
2384,52,Low,15,996.45,0,1,0,0,0,0.19336619436216554,Low
2385,28,Low,24,679.32,0,3,0,0,0,0.0,Low
2386,81,Low,23,780.33,0,1,0,0,0,0.011265207643120778,Low
2387,67,Medium,16,813.98,0,1,0,0,0,0.027284048966547608,Low
2388,38,Low,17,303.2,0,3,0,0,0,0.1977772946919267,Low
2389,65,Low,20,2585.58,0,2,0,0,0,0.0,Low
2390,37,Medium,21,1412.42,0,1,0,0,0,0.14127965649518853,Low
2391,84,Low,22,1691.01,0,3,0,0,0,0.04088720762741021,Low
2392,61,Low,22,1025.85,0,1,0,0,0,0.1439968901206744,Low
2393,50,Low,27,3447.54,0,1,0,1,0,0.3137285694716925,Medium
2394,78,Medium,17,44.08,0,1,0,0,0,0.0,Low
2395,26,Medium,27,887.15,0,1,0,0,0,0.04036052806521872,Low
2396,52,Low,25,395.98,0,3,1,0,0,0.1964280516601487,Low
2397,82,Low,28,940.35,0,2,0,0,0,0.0,Low
2398,25,Low,15,2245.86,0,1,0,1,0,0.46221258867072484,Medium
2399,62,Medium,20,1334.24,0,2,0,0,0,0.0,Low
2400,64,Low,17,819.99,0,1,0,0,0,0.0,Low
2401,57,Low,25,2402.57,0,1,0,0,0,0.0,Low
2402,71,Medium,22,1583.36,0,3,0,0,0,0.10129529842534075,Low
2403,63,Low,17,1237.47,0,2,0,0,0,0.10016894349173065,Low
2404,64,Low,19,1213.61,0,1,0,0,0,0.05403341089328411,Low
2405,32,Low,16,1519.46,0,1,0,0,0,0.0,Low
2406,36,Low,19,527.21,0,1,0,0,0,0.0,Low
2407,43,Low,21,472.54,0,1,0,0,0,0.21114068486672563,Medium
2408,69,Medium,18,361.6,0,1,0,0,0,0.0,Low
2409,39,Low,19,546.87,0,1,0,0,0,0.03879490599352955,Low
2410,38,Low,24,2303.22,0,1,0,0,0,0.0,Low
2411,68,Low,28,735.71,0,2,0,0,0,0.07024814180987572,Low
2412,55,Low,20,2335.58,0,1,0,0,0,0.02027194264974692,Low
2413,37,Low,18,514.28,0,1,0,0,0,0.0,Low
2414,46,Low,28,1803.31,0,3,0,0,0,0.08827535254174942,Low
2415,68,Medium,20,2036.89,0,1,0,0,0,0.0,Low
2416,21,Low,16,953.35,0,2,0,0,0,0.0,Low
2417,72,Low,18,726.81,0,1,0,0,0,0.007604721972489329,Low
2418,45,Low,19,443.01,0,1,0,0,0,0.0,Low
2419,21,Medium,28,1657.21,0,1,0,0,0,0.0,Low
2420,39,Low,20,705.87,0,1,0,1,0,0.1417069471882188,Low
2421,62,Medium,22,637.51,0,1,0,0,0,0.0,Low
2422,84,Low,13,1110.46,0,1,0,0,0,0.23201349653860615,Medium
2423,83,Medium,19,1337.8,0,1,0,0,0,0.04707046415852804,Low
2424,51,Low,17,423.23,0,1,0,0,0,0.0,Low
2425,72,Medium,27,1107.26,0,1,0,1,0,0.31381397878640593,Medium
2426,18,Low,22,2043.18,0,3,0,0,0,0.0,Low
2427,55,Low,14,355.86,0,2,0,0,0,0.0,Low
2428,23,Low,13,1681.8,0,2,0,0,0,0.13999485180333293,Low
2429,42,Medium,21,1672.04,0,1,0,0,0,0.0,Low
2430,34,Low,14,1771.2,0,1,0,0,0,0.0,Low
2431,78,High,22,1378.01,0,1,0,0,1,0.49838913394056744,Medium
2432,29,Medium,21,1327.8,0,2,0,0,0,0.02457189434869342,Low
2433,23,Low,18,1643.47,0,1,0,0,0,0.02317550693511629,Low
2434,44,Medium,27,1105.96,0,1,0,0,0,0.0,Low
2435,25,Low,13,600.81,0,1,0,0,0,0.08935740053065494,Low
2436,82,Low,16,589.65,0,1,0,0,0,0.0,Low
2437,74,Low,22,798.69,0,1,0,0,0,0.0,Low
2438,57,Low,16,1444.03,0,3,0,0,0,0.0,Low
2439,31,Low,18,816.83,0,2,0,0,0,0.0944299378402857,Low
2440,52,Low,24,719.24,0,1,0,0,0,0.1866897262420138,Low
2441,65,Low,16,1760.52,0,1,1,1,0,0.5821943598465085,Medium
2442,73,Low,15,974.6,0,1,0,0,0,0.0,Low
2443,66,Low,18,262.91,0,1,0,0,0,0.0,Low
2444,30,Low,14,362.06,0,2,0,0,0,0.18157068744837151,Low
2445,78,Medium,20,322.98,0,1,0,1,0,0.33581914949457237,Medium
2446,66,Low,21,832.54,0,2,0,0,0,0.08245799903826767,Low
2447,63,Low,19,374.93,0,1,0,0,0,0.13808502481009627,Low
2448,79,Low,26,726.1,0,1,0,0,0,0.025311517086490033,Low
2449,25,Low,14,561.12,0,1,0,0,0,0.0,Low
2450,60,Medium,21,216.88,0,2,0,0,0,0.0,Low
2451,37,Low,18,354.71,0,1,0,0,0,0.0956078755061323,Low
2452,56,Low,11,2396.01,0,3,0,1,0,0.2355699131656046,Medium
2453,66,Low,12,654.74,0,2,0,0,0,0.0,Low
2454,81,Low,24,621.08,0,2,0,0,0,0.13238604908406348,Low
2455,79,High,12,596.79,0,2,0,0,1,0.4878794585830236,Medium
2456,71,Medium,17,1020.78,0,1,0,0,0,0.048882000825532144,Low
2457,26,Low,17,852.26,0,1,0,0,0,0.21137795256166705,Medium
2458,54,Low,23,2754.94,0,1,0,0,0,0.0,Low
2459,66,Low,19,1835.95,0,1,1,0,0,0.14008164636203094,Low
2460,58,Low,24,2697.8,0,2,0,0,0,0.0751425370186468,Low
2461,34,Medium,27,1426.77,0,1,0,0,0,0.0,Low
2462,38,Medium,17,1306.46,0,1,0,0,0,0.24997640800473575,Medium
2463,68,Low,23,342.04,0,2,0,0,0,0.0,Low
2464,76,Medium,14,258.74,0,1,0,0,0,0.0,Low
2465,56,Low,15,228.29,0,1,0,0,0,0.0,Low
2466,72,Low,15,754.14,0,1,0,0,0,0.0,Low
2467,58,Low,16,1598.37,0,2,0,0,0,0.0,Low
2468,56,Low,25,506.58,0,1,0,0,0,0.0,Low
2469,30,Low,21,412.24,0,3,0,0,0,0.0,Low
2470,81,Low,21,1510.15,0,1,0,0,0,0.0,Low
2471,28,Low,26,415.92,0,2,0,0,0,0.0756958804091047,Low
2472,36,Low,18,2306.19,0,1,0,0,0,0.0,Low
2473,28,Medium,22,367.67,0,1,0,0,0,0.0,Low
2474,63,Low,19,1593.63,0,1,0,0,0,0.0,Low
2475,62,Low,15,1038.32,0,1,0,0,0,0.0,Low
2476,18,Medium,12,79.81,0,1,0,1,0,0.18589627195658362,Low
2477,57,Medium,17,447.78,0,1,0,0,0,0.2332114407978365,Medium
2478,36,Medium,23,1656.35,0,1,0,0,0,0.2280924971109451,Medium
2479,78,Low,23,223.26,0,2,0,0,0,0.0,Low
2480,29,Low,20,626.09,0,1,0,0,0,0.0,Low
2481,78,Low,25,233.26,0,3,0,0,0,0.02552758005191795,Low
2482,50,Low,17,757.0,0,2,0,0,0,0.0,Low
2483,62,Medium,22,1120.12,0,1,0,0,0,0.0,Low
2484,25,Low,9,924.91,0,1,0,0,0,0.033391084081063505,Low
2485,42,Low,18,983.25,0,1,1,0,0,0.2655246664213125,Medium
2486,63,Low,17,921.29,0,2,0,0,0,0.0,Low
2487,47,Low,15,702.52,0,2,0,0,0,0.0,Low
2488,64,Medium,28,1473.48,0,1,0,0,0,0.0,Low
2489,66,Low,16,216.81,0,1,0,0,0,0.0,Low
2490,64,Low,28,2222.57,0,1,0,0,0,0.0,Low
2491,35,Low,24,952.01,0,2,0,0,0,0.2335754178949395,Medium
2492,83,Low,25,246.21,0,2,0,0,0,0.0,Low
2493,50,Low,17,2026.64,0,2,0,0,0,0.18419564145830472,Low
2494,53,Low,16,721.05,0,1,0,0,0,0.0,Low
2495,36,Low,15,550.35,0,1,0,0,0,0.37738924344216274,Medium
2496,45,Low,18,252.11,0,3,0,0,0,0.09933041181061403,Low
2497,57,Medium,9,500.83,0,3,0,0,0,0.0,Low
2498,32,Medium,26,1524.56,0,1,0,0,0,0.18254004579012376,Low
2499,58,Medium,19,393.67,0,1,0,0,0,0.0,Low
2500,56,Low,18,1545.31,0,1,0,1,0,0.3391870589481343,Medium
2501,19,Low,19,630.32,0,2,0,0,0,0.0,Low
2502,80,Low,21,347.89,0,1,0,0,0,0.0,Low
2503,46,Medium,17,523.36,0,1,0,0,0,0.0,Low
2504,83,High,16,1173.65,0,1,0,0,1,0.2242979714737366,Medium
2505,68,Medium,20,982.09,0,1,0,0,0,0.0,Low
2506,27,Low,30,2393.36,0,1,0,0,0,0.0,Low
2507,31,Medium,18,656.51,0,1,0,0,0,0.0,Low
2508,68,Low,15,1577.69,0,2,0,0,0,0.029259434921369506,Low
2509,56,Low,24,753.59,0,1,0,0,0,0.158661007781971,Low
2510,45,Low,20,425.26,0,1,0,0,0,0.22298280320002337,Medium
2511,20,Low,21,293.04,0,1,0,0,0,0.0,Low
2512,44,Low,21,663.67,0,1,0,0,0,0.0,Low
2513,19,Low,22,827.5,0,1,0,0,0,0.0,Low
2514,55,Low,21,1983.58,0,1,1,0,0,0.2757269140373503,Medium
2515,20,Low,18,2374.97,0,1,0,0,0,0.1976582170664424,Low
2516,33,Medium,26,2370.59,0,3,0,0,0,0.13131625009248554,Low
2517,57,Low,28,466.53,0,2,0,0,0,0.03489695351611271,Low
2518,19,Low,19,387.99,0,1,0,0,0,0.2281055911034091,Medium
2519,58,Medium,15,502.24,0,3,0,0,0,0.0,Low
2520,29,Medium,22,737.01,0,2,0,0,0,0.09403189496008334,Low
2521,52,Low,27,168.04,0,3,0,0,0,0.0,Low
2522,82,Low,20,364.83,0,1,0,0,0,0.0,Low
2523,72,Low,23,1891.79,0,2,0,0,0,0.0,Low
2524,62,Low,21,1024.24,0,1,0,0,0,0.015135016838383513,Low
2525,79,Low,29,535.44,0,2,0,0,0,0.019375024935171674,Low
2526,66,Medium,21,188.39,0,1,0,0,0,0.0,Low
2527,42,Low,20,1007.14,0,1,0,0,0,0.06810934671734159,Low
2528,40,Medium,20,865.25,0,1,0,0,0,0.14993016804770032,Low
2529,41,Medium,20,364.36,0,2,0,0,0,0.0,Low
2530,55,Medium,16,1364.44,0,2,0,0,0,0.09051619198636891,Low
2531,45,Low,20,556.68,0,1,0,0,0,0.05604657158554705,Low
2532,38,Medium,13,935.9,0,1,0,0,0,0.16145686424601496,Low
2533,71,Low,25,2354.0,0,2,0,0,0,0.0799722091879837,Low
2534,35,Low,23,1313.45,0,1,0,0,0,0.27338340493070046,Medium
2535,53,Low,19,254.55,0,1,0,0,0,0.03974392490238807,Low
2536,62,Low,26,1317.24,0,2,0,0,0,0.0,Low
2537,70,Low,23,481.01,0,2,0,1,0,0.38926904979715116,Medium
2538,47,Low,18,1180.38,0,1,0,0,0,0.0962157535305374,Low
2539,77,Low,21,1566.95,0,1,0,0,0,0.07129442297088624,Low
2540,49,Low,18,936.34,0,2,0,0,0,0.0,Low
2541,84,Low,28,274.07,0,2,0,0,0,0.22332351098287648,Medium
2542,84,Low,21,111.01,0,1,0,0,0,0.1502359864935737,Low
2543,45,Medium,24,1793.54,0,1,0,0,0,0.04710534973392451,Low
2544,61,Low,22,2170.38,0,1,0,0,0,0.0,Low
2545,58,Low,25,457.66,0,3,0,0,0,0.0,Low
2546,80,Low,19,91.52,0,1,0,0,0,0.28689438391475486,Medium
2547,40,Low,18,226.44,0,1,0,0,0,0.07155171998567175,Low
2548,65,Low,14,576.06,0,1,0,0,0,0.0,Low
2549,49,Low,12,1558.07,0,1,0,1,0,0.11641031625777094,Low
2550,74,High,13,92.74,0,1,0,0,1,0.34021839194112236,Medium
2551,50,Low,17,1951.41,0,1,0,0,0,0.16938354992760313,Low
2552,41,Low,26,1798.87,0,1,0,1,0,0.0,Low
2553,56,Low,17,1925.81,0,1,0,0,0,0.15856547570874158,Low
2554,51,Medium,24,338.93,0,1,0,0,0,0.11845450797682291,Low
2555,73,Low,21,1648.55,0,2,0,0,0,0.3363401174727235,Medium
2556,45,Low,21,851.54,0,1,0,0,0,0.07993512636277153,Low
2557,54,Medium,17,318.99,0,2,0,0,0,0.0,Low
2558,24,Low,23,927.26,0,1,0,0,0,0.0,Low
2559,54,Low,20,829.21,0,1,0,0,0,0.0,Low
2560,73,Low,20,225.49,0,1,0,0,0,0.05833569818487378,Low
2561,82,Low,22,1274.54,0,3,0,0,0,0.2614355585575521,Medium
2562,82,Low,20,798.59,0,1,0,0,0,0.0,Low
2563,64,Low,24,612.16,0,1,0,0,0,0.13973417311662434,Low
2564,37,Low,20,593.27,0,1,0,0,0,0.0,Low
2565,36,Low,10,1055.71,0,1,0,0,0,0.0,Low
2566,46,Low,19,558.04,0,1,0,0,0,0.2398014041459027,Medium
2567,77,Medium,29,116.93,0,3,0,0,0,0.03490551780794824,Low
2568,35,Medium,17,303.58,0,1,0,0,0,0.07371536492585999,Low
2569,52,Low,25,805.81,0,1,0,0,0,0.12925604670489665,Low
2570,60,Low,16,531.73,0,3,0,0,0,0.0,Low
2571,28,Low,20,605.55,0,1,0,0,0,0.0,Low
2572,66,Low,26,351.67,0,1,0,0,0,0.0,Low
2573,55,Low,27,355.38,0,1,0,0,0,0.0,Low
2574,81,High,27,1186.41,0,1,0,0,1,0.572391583796433,Medium
2575,25,Low,16,916.07,0,1,0,0,0,0.0674288011744737,Low
2576,51,Low,19,399.47,0,1,0,1,0,0.10743487574947233,Low
2577,65,Low,29,588.54,0,2,0,0,0,0.003707154663458166,Low
2578,73,Low,19,1402.51,0,1,0,0,0,0.0,Low
2579,82,Low,20,290.86,0,3,0,0,0,0.04663662131467196,Low
2580,48,Low,24,1535.63,0,1,0,0,0,0.0,Low
2581,21,Low,18,714.91,0,1,0,0,0,0.0,Low
2582,67,Medium,21,595.08,0,1,0,0,0,0.022690409918713156,Low
2583,47,Low,21,238.09,0,1,0,0,0,0.06386891476906997,Low
2584,76,Medium,17,3827.92,0,1,0,0,0,0.03291558934552791,Low
2585,84,Medium,16,1108.5,0,1,0,0,0,0.0,Low
2586,62,Low,20,113.75,0,2,0,0,0,0.0,Low
2587,21,Medium,21,952.86,0,3,0,0,0,0.0935981654799596,Low
2588,43,Low,19,1781.83,0,1,1,0,0,0.2618582387481627,Medium
2589,44,High,19,1002.14,0,2,0,0,1,0.33332996063135734,Medium
2590,63,Low,21,1428.79,0,2,0,0,0,0.0,Low
2591,81,Low,21,512.52,0,1,0,0,0,0.0,Low
2592,68,Low,19,457.48,0,1,0,0,0,0.0,Low
2593,67,Low,14,641.6,0,3,0,0,0,0.2593946505088701,Medium
2594,23,High,22,842.32,0,1,0,0,1,0.38309699552344906,Medium
2595,76,Low,21,522.42,0,3,0,0,0,0.0021817343507257994,Low
2596,32,Low,28,702.66,0,1,0,0,0,0.011814950818227542,Low
2597,47,Low,23,307.09,0,1,0,0,0,0.14433494150680004,Low
2598,59,Medium,22,167.56,0,1,0,0,0,0.10254587881131008,Low
2599,54,Low,29,407.22,0,3,0,0,0,0.0,Low
2600,59,Low,23,2588.35,0,1,1,0,0,0.16910527860085478,Low
2601,52,Low,33,1877.6,0,1,0,0,0,0.18550472295742818,Low
2602,23,Low,20,970.6,0,1,0,0,0,0.008405291314064412,Low
2603,35,Low,18,204.69,0,1,0,0,0,0.08923854452949813,Low
2604,46,Low,14,749.77,0,1,0,0,0,0.0,Low
2605,76,Low,26,895.78,0,1,0,0,0,0.09736326629821898,Low
2606,64,Low,18,496.17,0,1,0,0,0,0.0,Low
2607,34,Low,15,1955.81,0,1,0,0,0,0.0,Low
2608,39,Low,23,293.37,0,1,0,0,0,0.019935663932597193,Low
2609,54,Low,23,1188.58,0,1,0,0,0,0.26059588601028716,Medium
2610,66,Medium,19,285.91,0,1,0,0,0,0.09875449959957071,Low
2611,30,Medium,20,321.5,0,1,0,0,0,0.21561145672929896,Medium
2612,51,Low,17,750.35,0,2,0,0,0,0.06900173073925964,Low
2613,70,Low,20,79.63,0,1,0,0,0,0.0,Low
2614,68,Low,18,926.71,0,1,0,0,0,0.0,Low
2615,20,Low,23,544.55,0,1,0,0,0,0.11420811441518217,Low
2616,59,Low,18,707.01,0,1,0,0,0,0.0,Low
2617,49,Low,13,446.31,0,1,0,0,0,0.0,Low
2618,68,Low,23,1920.4,0,1,0,0,0,0.0,Low
2619,63,Medium,19,1498.05,0,2,0,1,0,0.24022772722689062,Medium
2620,38,Low,28,1180.53,0,2,0,0,0,0.0,Low
2621,61,Low,15,337.75,0,1,1,0,0,0.48827360318642077,Medium
2622,28,Low,31,1283.07,0,1,0,0,0,0.06405235267265372,Low
2623,18,Low,22,1015.85,0,2,0,0,0,0.028375710767442903,Low
2624,80,Low,18,3487.57,0,1,0,0,0,0.05817223950652785,Low
2625,41,Low,28,201.49,0,1,0,0,0,0.09056458560300355,Low
2626,30,Low,24,667.65,0,1,0,0,0,0.09274031481963035,Low
2627,28,Low,16,452.26,0,1,0,0,0,0.0,Low
2628,68,Medium,15,1040.39,0,2,0,0,0,0.1890980320140713,Low
2629,34,Low,17,177.88,0,1,0,0,0,0.0942132041748426,Low
2630,41,Low,24,1351.07,0,1,0,0,0,0.0,Low
2631,36,Low,15,176.16,0,2,0,0,0,0.11589891926032184,Low
2632,54,Low,8,1053.31,0,1,0,0,0,0.0,Low
2633,25,Low,17,593.71,0,1,0,0,0,0.12826653053858697,Low
2634,45,Medium,17,375.04,0,1,0,0,0,0.04320427813898456,Low
2635,22,High,20,288.83,0,1,0,0,1,0.07830976759540925,Low
2636,34,Medium,19,447.82,0,1,0,0,0,0.29968187893268405,Medium
2637,53,Low,18,610.96,0,1,0,0,0,0.0,Low
2638,36,Medium,22,787.46,0,3,0,0,0,0.08610266988696086,Low
2639,81,Low,17,866.95,0,2,0,0,0,0.2121505260297218,Medium
2640,28,Low,18,676.15,0,1,0,0,0,0.0,Low
2641,71,Low,15,576.77,0,2,0,0,0,0.0348930137477332,Low
2642,62,Medium,19,2293.82,0,1,0,1,0,0.3329347406115788,Medium
2643,64,Low,16,1289.18,0,1,0,0,0,0.16741512286977883,Low
2644,29,Low,27,496.32,0,1,1,1,0,0.6825228878616267,High
2645,38,Low,15,728.86,0,1,0,0,0,0.1388893821107144,Low
2646,28,Low,15,386.99,0,1,0,0,0,0.0,Low
2647,22,Low,18,612.87,0,1,0,0,0,0.06889639781063597,Low
2648,73,Medium,21,225.76,0,2,0,0,0,0.3017151336828181,Medium
2649,37,Low,18,837.03,0,1,0,0,0,0.18954014231046076,Low
2650,58,Low,18,2817.97,0,1,0,0,0,0.0,Low
2651,63,Low,21,875.01,0,1,0,0,0,0.15980424662405554,Low
2652,29,Low,11,872.63,0,1,0,0,0,0.2034435752372384,Medium
2653,34,Low,18,676.24,0,1,0,0,0,0.0,Low
2654,36,Low,18,275.89,0,1,0,0,0,0.0,Low
2655,43,Low,26,2443.89,0,1,0,0,0,0.0,Low
2656,65,Low,22,944.19,0,1,0,0,0,0.13867361813251694,Low
2657,69,Low,19,1178.31,0,1,0,0,0,0.0,Low
2658,72,Low,21,575.24,0,3,0,0,0,0.0,Low
2659,50,Low,19,1205.56,0,1,0,0,0,0.16373383247547593,Low
2660,79,Low,13,2433.53,0,2,0,0,0,0.0,Low
2661,40,High,15,1907.16,0,2,0,0,1,0.4278293633320892,Medium
2662,32,Low,12,2.76,0,1,0,0,0,0.0,Low
2663,44,Low,20,1825.24,0,1,0,0,0,0.16363040842114998,Low
2664,81,Low,26,337.62,0,1,0,0,0,0.0,Low
2665,68,Low,18,358.55,0,1,0,0,0,0.005506471013865593,Low
2666,70,High,16,326.02,0,1,0,0,1,0.04133721699475784,Low
2667,68,Low,22,1060.0,0,1,0,0,0,0.00027085731886710806,Low
2668,64,Low,19,866.09,0,1,0,0,0,0.0,Low
2669,21,Low,21,1246.1,0,1,0,0,0,0.010736312548546826,Low
2670,24,Low,19,791.22,0,1,0,0,0,0.19529159285050582,Low
2671,52,Medium,16,338.5,0,3,1,0,0,0.3897233143287091,Medium
2672,65,Low,20,1324.28,0,1,0,0,0,0.05934646011592431,Low
2673,62,Low,17,621.15,0,1,0,0,0,0.0,Low
2674,36,Low,23,1348.86,0,2,0,0,0,0.3205573649714312,Medium
2675,80,Low,21,952.18,0,2,0,0,0,0.0,Low
2676,55,Medium,23,846.31,0,1,0,0,0,0.0,Low
2677,84,Low,22,2739.33,0,1,0,0,0,0.0,Low
2678,76,Low,16,121.06,0,1,0,0,0,0.028520171754655783,Low
2679,30,Low,20,133.29,0,1,0,0,0,0.0065233340528004485,Low
2680,64,Low,17,449.83,0,1,0,1,0,0.08683267953059023,Low
2681,78,Low,19,1360.79,0,1,0,0,0,0.026424515906675647,Low
2682,48,Low,17,506.8,0,1,0,0,0,0.17372807319265976,Low
2683,39,Low,24,636.33,0,3,0,0,0,0.008347191457730167,Low
2684,60,Low,17,142.65,0,1,0,0,0,0.0,Low
2685,84,Low,23,1320.58,0,1,0,1,0,0.18441205303974287,Low
2686,71,High,22,152.34,0,3,0,0,1,0.27734708810328573,Medium
2687,27,Low,19,577.79,0,1,0,0,0,0.0,Low
2688,59,Low,15,77.86,0,1,0,0,0,0.00580467273178071,Low
2689,81,Low,27,1529.93,0,1,0,0,0,0.0,Low
2690,38,Low,25,138.46,0,3,0,0,0,0.0,Low
2691,83,Low,22,545.85,0,1,0,0,0,0.06334123334885286,Low
2692,58,Medium,16,457.03,0,1,0,0,0,0.048110238154688074,Low
2693,41,Low,15,1184.58,0,2,0,0,0,0.18074783688645046,Low
2694,52,Low,16,883.29,0,1,0,0,0,0.0,Low
2695,73,Low,20,2635.73,0,2,0,0,0,0.0,Low
2696,47,Low,23,200.68,0,3,0,0,0,0.15178761641343264,Low
2697,74,Low,18,1822.62,0,1,0,0,0,0.0,Low
2698,64,Low,17,2088.84,0,1,0,0,0,0.0,Low
2699,52,Low,25,2570.54,0,2,0,0,0,0.030104675361745627,Low
2700,36,Low,12,791.97,0,1,0,1,0,0.03550278186551767,Low
2701,25,Low,19,243.02,0,2,0,0,0,0.0,Low
2702,43,Low,18,1097.12,0,1,0,0,0,0.0,Low
2703,47,Low,18,163.83,0,1,0,0,0,0.04184526283817737,Low
2704,24,Low,32,1682.06,0,1,0,0,0,0.0,Low
2705,84,Low,19,723.44,0,1,0,0,0,0.0,Low
2706,82,Low,13,1006.65,0,1,0,0,0,0.0,Low
2707,53,Low,18,2563.94,0,1,0,0,0,0.13614153008603308,Low
2708,42,Low,17,876.11,0,1,0,0,0,0.0,Low
2709,54,Low,17,246.37,0,1,0,0,0,0.1944778700807772,Low
2710,18,Low,21,728.5,0,2,0,0,0,0.112076866085315,Low
2711,32,Low,16,469.32,0,2,0,0,0,0.15676140851382966,Low
2712,54,Low,21,948.36,0,1,0,0,0,0.0,Low
2713,30,Low,16,566.01,0,1,0,0,0,0.0,Low
2714,25,Medium,26,418.82,0,1,0,0,0,0.0,Low
2715,22,Low,22,748.22,0,1,0,0,0,0.08710783889494708,Low
2716,77,Low,26,236.43,0,1,0,0,0,0.0,Low
2717,18,Low,20,697.32,0,2,0,0,0,0.0,Low
2718,53,Low,23,1146.51,0,1,0,0,0,0.0,Low
2719,52,Low,15,2174.85,0,2,0,0,0,0.055670146224369686,Low
2720,83,Low,25,479.23,0,2,0,0,0,0.0,Low
2721,80,Low,21,2939.82,0,1,0,0,0,0.0,Low
